015XE_049833_0015,015XE,15,0,771,772,0.0,0.9777642400243679
015XE_049834_0087,015XE,87,15,771,757,0.01827596710325921,0.9777642400243679
015XE_049835_0016,015XE,16,0,771,772,0.0,0.9777642400243679
015XE_049836_0154,015XE,154,0,764,765,0.0,0.9686262564727384
TJZ0P_049837_0067,TJZ0P,67,207,332,126,0.4856013551665725,0.7792207792207793
TJZ0P_049838_0028,TJZ0P,28,166,286,121,0.3896103896103896,0.6719367588932806
TJZ0P_049839_0059,TJZ0P,59,0,456,457,0.0,1.0728402032749855
TJZ0P_049840_0065,TJZ0P,65,185,377,193,0.43478260869565216,0.8865047995482778
TJZ0P_049841_0068,TJZ0P,68,284,454,171,0.6662902315076228,1.067193675889328
TJZ0P_049842_0026,TJZ0P,26,0,284,285,0.0,0.6662902315076228
TJZ0P_049843_0153,TJZ0P,153,68,250,183,0.15810276679841895,0.5872388481084133
TJZ0P_049844_0011,TJZ0P,11,0,456,457,0.0,1.0728402032749855
TJZ0P_049845_0115,TJZ0P,115,0,284,285,0.0,0.6662902315076228
TJZ0P_049846_0117,TJZ0P,117,0,106,107,0.0,0.2484472049689441
TJZ0P_049847_0156,TJZ0P,156,245,456,212,0.5759457933370976,1.0728402032749855
TJZ0P_049848_0063,TJZ0P,63,204,341,138,0.4799548277809147,0.8018068887634104
TJZ0P_049849_0069,TJZ0P,69,202,344,143,0.4743083003952569,0.8074534161490683
TJZ0P_049850_0025,TJZ0P,25,161,276,116,0.3783173348390739,0.6493506493506493
TJZ0P_049851_0027,TJZ0P,27,27,168,142,0.06211180124223601,0.3952569169960474
TJZ0P_049852_0032,TJZ0P,32,12,293,282,0.0282326369282891,0.688876341050254
TJZ0P_049853_0061,TJZ0P,61,221,430,210,0.5194805194805194,1.0107284020327498
TJZ0P_049854_0062,TJZ0P,62,315,432,118,0.7396950875211744,1.0163749294184077
TJZ0P_049855_0030,TJZ0P,30,0,101,102,0.0,0.23715415019762845
TJZ0P_049856_0009,TJZ0P,9,185,288,104,0.43478260869565216,0.6775832862789384
TJZ0P_049857_0081,TJZ0P,81,149,276,128,0.35008469791078484,0.6493506493506493
TJZ0P_049858_0145,TJZ0P,145,8,281,274,0.01693958215697346,0.6606437041219649
TJZ0P_049859_0116,TJZ0P,116,161,274,114,0.3783173348390739,0.6437041219649915
B82GJ_049860_0033,B82GJ,33,440,600,161,0.7493857493857493,1.0237510237510237
B82GJ_049861_0035,B82GJ,35,425,540,116,0.7248157248157248,0.9213759213759212
B82GJ_049862_0147,B82GJ,147,0,478,479,0.0,0.8149058149058148
B82GJ_049863_0153,B82GJ,153,440,600,161,0.7493857493857493,1.0237510237510237
A1BS2_049864_0006,A1BS2,6,867,1004,138,0.76,0.8799999999999999
A1BS2_049865_0038,A1BS2,38,22,156,135,0.018947368421052636,0.1368421052631579
A1BS2_049866_0113,A1BS2,113,336,483,148,0.29473684210526313,0.4231578947368421
A1BS2_049867_0096,A1BS2,96,0,432,433,0.0,0.37894736842105264
A1BS2_049868_0096,A1BS2,96,296,425,130,0.25894736842105265,0.3726315789473684
A1BS2_049869_0109,A1BS2,109,353,507,155,0.3094736842105263,0.4442105263157895
A1BS2_049870_0109,A1BS2,109,449,591,143,0.39368421052631575,0.5178947368421053
A1BS2_049871_0008,A1BS2,8,358,495,138,0.3136842105263158,0.43368421052631584
A1BS2_049872_0097,A1BS2,97,920,1083,164,0.8063157894736841,0.9494736842105264
A1BS2_049873_0037,A1BS2,37,15,404,390,0.01263157894736842,0.3536842105263158
A1BS2_049874_0033,A1BS2,33,27,380,354,0.023157894736842103,0.33263157894736844
A1BS2_049875_0035,A1BS2,35,22,147,126,0.018947368421052636,0.12842105263157896
A1BS2_049876_0034,A1BS2,34,255,408,154,0.2231578947368421,0.3578947368421053
A1BS2_049877_0105,A1BS2,105,903,1020,118,0.7915789473684209,0.8947368421052632
A1BS2_049878_0107,A1BS2,107,428,591,164,0.3747368421052632,0.5178947368421053
A1BS2_049879_0114,A1BS2,114,0,987,988,0.0,0.8652631578947368
ZBBOO_049880_0106,ZBBOO,106,0,135,136,0.0,0.25842178126442084
ZBBOO_049881_0040,ZBBOO,40,0,552,553,0.0,1.0613751730502998
ZBBOO_049882_0106,ZBBOO,106,0,552,553,0.0,1.0613751730502998
ZBBOO_049883_0107,ZBBOO,107,0,552,553,0.0,1.0613751730502998
ZBBOO_049884_0026,ZBBOO,26,0,552,553,0.0,1.0613751730502998
AF8I2_049885_0145,AF8I2,145,629,840,212,0.7714958775029446,1.0306242638398115
AF8I2_049886_0062,AF8I2,62,524,660,137,0.6419316843345112,0.809776207302709
AF8I2_049887_0156,AF8I2,156,0,567,568,0.0,0.6949352179034158
AF8I2_049888_0030,AF8I2,30,533,735,203,0.6537102473498233,0.9010600706713782
AF8I2_049889_0152,AF8I2,152,0,94,95,0.0,0.11484098939929327
AF8I2_049890_0152,AF8I2,152,221,356,136,0.27090694935217896,0.4358068315665489
AF8I2_049891_0117,AF8I2,117,533,735,203,0.6537102473498233,0.9010600706713782
AF8I2_049892_0119,AF8I2,119,495,620,126,0.6065959952885748,0.7597173144876325
AF8I2_049893_0026,AF8I2,26,552,840,289,0.6772673733804476,1.0306242638398115
AF8I2_049894_0061,AF8I2,61,0,615,616,0.0,0.7538280329799765
AF8I2_049895_0063,AF8I2,63,0,600,601,0.0,0.7361601884570083
AF8I2_049896_0149,AF8I2,149,221,351,131,0.27090694935217896,0.4299175500588928
AF8I2_049897_0125,AF8I2,125,0,840,841,0.0,1.0306242638398115
AF8I2_049898_0115,AF8I2,115,540,840,301,0.6625441696113074,1.0306242638398115
AF8I2_049899_0027,AF8I2,27,540,754,215,0.6625441696113074,0.9246171967020024
4WVTC_049900_0070,4WVTC,70,0,552,553,0.0,1.069767441860465
4WVTC_049901_0073,4WVTC,73,0,552,553,0.0,1.069767441860465
4WVTC_049902_0035,4WVTC,35,0,552,553,0.0,1.069767441860465
4WVTC_049903_0126,4WVTC,126,0,267,268,0.0,0.5162790697674419
4WVTC_049904_0052,4WVTC,52,0,274,275,0.0,0.5302325581395348
4WVTC_049905_0033,4WVTC,33,0,552,553,0.0,1.069767441860465
4WVTC_049906_0049,4WVTC,49,60,243,184,0.11627906976744184,0.4697674418604651
4WVTC_049907_0154,4WVTC,154,149,274,126,0.28837209302325584,0.5302325581395348
4WVTC_049908_0047,4WVTC,47,0,171,172,0.0,0.3302325581395349
4WVTC_049909_0075,4WVTC,75,161,317,157,0.3116279069767442,0.613953488372093
4WVTC_049910_0046,4WVTC,46,0,111,112,0.0,0.21395348837209305
T56KO_049911_0001,T56KO,1,195,370,176,0.2451573849878935,0.4661016949152543
T56KO_049912_0004,T56KO,4,128,272,145,0.16041162227602904,0.34200968523002423
T56KO_049913_0002,T56KO,2,195,370,176,0.2451573849878935,0.4661016949152543
T56KO_049914_0000,T56KO,0,87,387,301,0.1089588377723971,0.4872881355932204
T56KO_049915_0002,T56KO,2,15,164,150,0.018159806295399514,0.20581113801452786
T56KO_049916_0155,T56KO,155,509,675,167,0.6416464891041163,0.8504842615012107
T56KO_049917_0033,T56KO,33,135,365,231,0.1694915254237288,0.460048426150121
T56KO_049918_0034,T56KO,34,250,389,140,0.3147699757869249,0.4903147699757869
T56KO_049919_0037,T56KO,37,195,296,102,0.2451573849878935,0.3722760290556901
T56KO_049920_0033,T56KO,33,207,310,104,0.2602905569007264,0.3904358353510896
T56KO_049921_0035,T56KO,35,116,219,104,0.14527845036319612,0.2754237288135593
DUZDL_049922_0113,DUZDL,113,156,310,155,0.16385177716158306,0.32518275775144945
DUZDL_049923_0146,DUZDL,146,63,202,140,0.06554071086463323,0.21174691202419965
DUZDL_049924_0133,DUZDL,133,0,168,169,0.0,0.17645576002016636
DUZDL_049925_0004,DUZDL,4,320,984,665,0.3352659440383161,1.0335265944038317
DUZDL_049926_0003,DUZDL,3,310,968,659,0.32518275775144945,1.0158810184018148
DUZDL_049927_0135,DUZDL,135,39,188,150,0.0403327451474666,0.19662213259389968
DUZDL_049928_0008,DUZDL,8,156,286,131,0.16385177716158306,0.29997479203428284
DUZDL_049929_0056,DUZDL,56,696,968,273,0.7310310057978321,1.0158810184018148
DUZDL_049930_0072,DUZDL,72,0,154,155,0.0,0.1613309805898664
DUZDL_049931_0054,DUZDL,54,749,963,215,0.7864885303755986,1.0108394252583817
DUZDL_049932_0152,DUZDL,152,891,984,94,0.9352155281068818,1.0335265944038317
DUZDL_049933_0141,DUZDL,141,166,320,155,0.17393496344844972,0.3352659440383161
DUZDL_049934_0154,DUZDL,154,87,202,116,0.09074867658179983,0.21174691202419965
DUZDL_049935_0000,DUZDL,0,310,735,426,0.32518275775144945,0.7713637509452987
DUZDL_049936_0001,DUZDL,1,562,735,174,0.5898663977816989,0.7713637509452987
DUZDL_049937_0074,DUZDL,74,34,154,121,0.035291152004033266,0.1613309805898664
DUZDL_049938_0053,DUZDL,53,776,886,111,0.8142172926644818,0.9301739349634484
DUZDL_049939_0134,DUZDL,134,0,125,126,0.0,0.13108142172926646
DUZDL_049940_0002,DUZDL,2,176,624,449,0.1840181497353164,0.6554071086463322
6H78U_049941_0015,6H78U,15,0,310,311,0.0,0.3743470690655833
6H78U_049942_0000,6H78U,0,284,449,166,0.3424260011607661,0.542658154381892
6H78U_049943_0001,6H78U,1,353,471,119,0.4265815438189205,0.5687753917585606
6H78U_049944_0004,6H78U,4,267,471,205,0.32211259431224604,0.5687753917585606
6H78U_049945_0004,6H78U,4,375,545,171,0.4526987811955891,0.6587347649448636
6H78U_049946_0075,6H78U,75,276,773,498,0.3337202553685432,0.9344167150319213
6H78U_049947_0071,6H78U,71,276,471,196,0.3337202553685432,0.5687753917585606
6H78U_049948_0071,6H78U,71,399,591,193,0.48171793383633205,0.7138711549622752
6H78U_049949_0037,6H78U,37,279,778,500,0.3366221706326175,0.9402205455600696
6H78U_049950_0153,6H78U,153,701,840,140,0.8473592571096924,1.0156703424260012
6H78U_049951_0002,6H78U,2,267,384,118,0.32211259431224604,0.4643064422518862
6H78U_049952_0003,6H78U,3,324,699,376,0.39175856065002895,0.8444573418456182
6H78U_049953_0017,6H78U,17,204,334,131,0.24666279744631456,0.4033662217063262
6H78U_049954_0016,6H78U,16,0,305,306,0.0,0.3685432385374347
6H78U_049955_0035,6H78U,35,490,615,126,0.5919907138711549,0.742890307603018
6H78U_049956_0034,6H78U,34,579,687,109,0.6993615786419036,0.8299477655252467
GL2JW_049957_0106,GL2JW,106,0,423,424,0.0,0.5802835476425982
GL2JW_049958_0112,GL2JW,112,339,536,198,0.4648862512363996,0.7352456313880646
GL2JW_049959_0118,GL2JW,118,0,598,599,0.0,0.8209693372898119
GL2JW_049960_0110,GL2JW,110,0,744,745,0.0,1.0220903395977579
GL2JW_049961_0113,GL2JW,113,360,533,174,0.4945598417408506,0.7319485657764592
GL2JW_049962_0107,GL2JW,107,0,588,589,0.0,0.8077810748433895
GL2JW_049963_0006,GL2JW,6,358,526,169,0.491262776129245,0.7220573689416421
GM3UK_049964_0015,GM3UK,15,305,555,251,0.5512152777777778,1.0026041666666667
GM3UK_049965_0009,GM3UK,9,39,166,128,0.06944444444444445,0.2994791666666667
GM3UK_049966_0012,GM3UK,12,0,392,393,0.0,0.7074652777777778
GM3UK_049967_0087,GM3UK,87,317,543,227,0.5729166666666666,0.980902777777778
GM3UK_049968_0034,GM3UK,34,72,197,126,0.13020833333333334,0.3559027777777777
GM3UK_049969_0028,GM3UK,28,219,389,171,0.3949652777777778,0.703125
GM3UK_049970_0116,GM3UK,116,288,576,289,0.5208333333333334,1.0416666666666667
GM3UK_049971_0018,GM3UK,18,288,507,220,0.5208333333333334,0.9157986111111112
GM3UK_049972_0037,GM3UK,37,0,238,239,0.0,0.4296875000000001
GM3UK_049973_0081,GM3UK,81,442,576,135,0.7986111111111109,1.0416666666666667
GM3UK_049974_0082,GM3UK,82,416,576,161,0.7508680555555556,1.0416666666666667
GM3UK_049975_0017,GM3UK,17,322,574,253,0.5815972222222222,1.0373263888888888
GM3UK_049976_0038,GM3UK,38,0,317,318,0.0,0.5729166666666666
GM3UK_049977_0013,GM3UK,13,34,154,121,0.06076388888888889,0.2777777777777778
WISO0_049978_0020,WISO0,20,264,548,285,0.30916245081506466,0.6408094435075886
WISO0_049979_0024,WISO0,24,411,548,138,0.4806070826306914,0.6408094435075886
WISO0_049980_0126,WISO0,126,411,548,138,0.4806070826306914,0.6408094435075886
WISO0_049981_0151,WISO0,151,0,173,174,0.0,0.2023608768971332
WISO0_049982_0023,WISO0,23,63,372,310,0.07307476110174256,0.4356379988757729
WISO0_049983_0088,WISO0,88,192,399,208,0.22484541877459246,0.4665542439572794
WISO0_049984_0153,WISO0,153,46,207,162,0.05340078695896571,0.2417088251826869
WISO0_049985_0082,WISO0,82,123,404,282,0.14333895446880268,0.4721753794266442
WISO0_049986_0006,WISO0,6,298,464,167,0.3485103991006184,0.5424395727937044
WISO0_049987_0008,WISO0,8,286,471,186,0.3344575604272063,0.5508712759977517
WISO0_049988_0154,WISO0,154,80,180,101,0.0927487352445194,0.2107925801011805
WISO0_049989_0059,WISO0,59,363,468,106,0.4243957279370433,0.5480607082630692
WISO0_049990_0123,WISO0,123,0,888,889,0.0,1.03991006183249
WISO0_049991_0022,WISO0,22,428,591,164,0.5002810567734682,0.6913996627318719
YN3AA_049992_0135,YN3AA,135,159,744,586,0.2163934426229508,1.0163934426229508
YN3AA_049993_0156,YN3AA,156,291,648,358,0.39672131147540973,0.8852459016393442
YN3AA_049994_0065,YN3AA,65,291,648,358,0.39672131147540973,0.8852459016393442
YN3AA_049995_0104,YN3AA,104,228,324,97,0.3114754098360656,0.4426229508196721
YN3AA_049996_0118,YN3AA,118,231,387,157,0.3147540983606557,0.5278688524590165
YN3AA_049997_0132,YN3AA,132,339,468,130,0.4622950819672131,0.639344262295082
YN3AA_049998_0008,YN3AA,8,0,140,141,0.0,0.1901639344262295
YN3AA_049999_0120,YN3AA,120,15,744,730,0.019672131147540985,1.0163934426229508
YN3AA_050000_0067,YN3AA,67,214,744,531,0.2918032786885246,1.0163934426229508
YN3AA_050001_0059,YN3AA,59,159,744,586,0.2163934426229508,1.0163934426229508
YN3AA_050002_0151,YN3AA,151,132,250,119,0.18032786885245905,0.3409836065573771
YN3AA_050003_0068,YN3AA,68,500,744,245,0.6819672131147542,1.0163934426229508
YN3AA_050004_0069,YN3AA,69,214,382,169,0.2918032786885246,0.521311475409836
YN3AA_050005_0113,YN3AA,113,51,171,121,0.06885245901639345,0.23278688524590166
YN3AA_050006_0150,YN3AA,150,0,116,117,0.0,0.15737704918032785
YN3AA_050007_0123,YN3AA,123,147,276,130,0.2,0.3770491803278688
YN3AA_050008_0097,YN3AA,97,96,236,141,0.13114754098360654,0.3213114754098361
YN3AA_050009_0063,YN3AA,63,48,226,179,0.06557377049180327,0.3081967213114754
YN3AA_050010_0062,YN3AA,62,48,226,179,0.06557377049180327,0.3081967213114754
YN3AA_050011_0061,YN3AA,61,209,744,536,0.2852459016393442,1.0163934426229508
YSE1G_050012_0034,YSE1G,34,562,720,159,0.8176100628930817,1.0482180293501049
YSE1G_050013_0036,YSE1G,36,555,720,166,0.8071278825995807,1.0482180293501049
YSE1G_050014_0008,YSE1G,8,0,113,114,0.0,0.1642208245981831
YSE1G_050015_0097,YSE1G,97,0,135,136,0.0,0.1956673654786862
YSE1G_050016_0033,YSE1G,33,0,689,690,0.0,1.0027952480782671
YSE1G_050017_0035,YSE1G,35,0,216,217,0.0,0.31446540880503143
YSE1G_050018_0006,YSE1G,6,15,214,200,0.02096436058700209,0.3109713487071978
YSE1G_050019_0126,YSE1G,126,562,720,159,0.8176100628930817,1.0482180293501049
YSE1G_050020_0000,YSE1G,0,564,692,129,0.8211041229909154,1.0062893081761006
YSE1G_050021_0154,YSE1G,154,540,720,181,0.7861635220125786,1.0482180293501049
YSE1G_050022_0141,YSE1G,141,0,125,126,0.0,0.1816911250873515
YSE1G_050023_0003,YSE1G,3,574,692,119,0.8350803633822501,1.0062893081761006
YSE1G_050024_0001,YSE1G,1,574,692,119,0.8350803633822501,1.0062893081761006
RS6EK_050025_0135,RS6EK,135,48,744,697,0.06574621959237344,1.0190664036817882
RS6EK_050026_0149,RS6EK,149,156,377,222,0.21367521367521367,0.5161078238001314
RS6EK_050027_0015,RS6EK,15,3,744,742,0.003287310979618672,1.0190664036817882
RS6EK_050028_0016,RS6EK,16,15,744,730,0.019723865877712028,1.0190664036817882
RS6EK_050029_0123,RS6EK,123,44,744,701,0.059171597633136085,1.0190664036817882
RS6EK_050030_0018,RS6EK,18,0,180,181,0.0,0.2465483234714004
RS6EK_050031_0151,RS6EK,151,0,132,133,0.0,0.18080210387902693
RS6EK_050032_0152,RS6EK,152,44,744,701,0.059171597633136085,1.0190664036817882
MAUMO_050033_0109,MAUMO,109,118,284,167,0.14535746069415606,0.3500444971818452
MAUMO_050034_0151,MAUMO,151,0,72,73,0.0,0.08899436369029963
MAUMO_050035_0154,MAUMO,154,629,768,140,0.7772174428952833,0.9492732126965292
MAUMO_050036_0106,MAUMO,106,0,231,232,0.0,0.2847819638089588
MAUMO_050037_0152,MAUMO,152,171,368,198,0.2106199940670424,0.453871254820528
MAUMO_050038_0107,MAUMO,107,0,267,268,0.0,0.3292791456541085
MAUMO_050039_0123,MAUMO,123,0,737,738,0.0,0.9107089884307328
MAUMO_050040_0149,MAUMO,149,178,716,539,0.2195194304360724,0.8840106793236429
MAUMO_050041_0009,MAUMO,9,128,272,145,0.15722337585286264,0.3352121032334619
MAUMO_050042_0132,MAUMO,132,0,461,462,0.0,0.5695639276179175
MAUMO_050043_0059,MAUMO,59,12,749,738,0.014832393948383269,0.925541382379116
MAUMO_050044_0110,MAUMO,110,0,231,232,0.0,0.2847819638089588
MAUMO_050045_0118,MAUMO,118,0,272,273,0.0,0.3352121032334619
MAUMO_050046_0011,MAUMO,11,0,838,839,0.0,1.0353010975971522
MAUMO_050047_0131,MAUMO,131,195,716,522,0.2402847819638089,0.8840106793236429
5EEXF_050048_0112,5EEXF,112,142,281,140,0.1763299462044232,0.3496712492528392
5EEXF_050049_0113,5EEXF,113,24,168,145,0.029886431560071727,0.20920502092050208
5EEXF_050050_0070,5EEXF,70,77,538,462,0.09563658099222952,0.6694560669456067
5EEXF_050051_0071,5EEXF,71,406,562,157,0.5050806933652121,0.6993424985056783
5EEXF_050052_0001,5EEXF,1,404,632,229,0.502092050209205,0.7860131500298865
5EEXF_050053_0004,5EEXF,4,197,423,227,0.2450687387925881,0.5260011954572624
5EEXF_050054_0006,5EEXF,6,519,744,226,0.6455469216975493,0.9264793783622236
5EEXF_050055_0034,5EEXF,34,406,572,167,0.5050806933652121,0.7112970711297071
5EEXF_050056_0035,5EEXF,35,58,209,152,0.07172743574417215,0.260011954572624
5EEXF_050057_0037,5EEXF,37,178,387,210,0.2211595935445308,0.4811715481171549
5EEXF_050058_0033,5EEXF,33,101,560,460,0.12552301255230125,0.6963538553496712
5EEXF_050059_0141,5EEXF,141,327,435,109,0.40645546921697545,0.5409444112372983
5EEXF_050060_0073,5EEXF,73,53,185,133,0.0657501494321578,0.2301255230125523
5EEXF_050061_0151,5EEXF,151,720,816,97,0.8965929468021518,1.0161386730424389
5EEXF_050062_0074,5EEXF,74,435,567,133,0.5409444112372983,0.7053197848176928
5EEXF_050063_0075,5EEXF,75,156,418,263,0.19426180514046626,0.520023909145248
5EEXF_050064_0081,5EEXF,81,418,562,145,0.520023909145248,0.6993424985056783
5EEXF_050065_0008,5EEXF,8,351,519,169,0.4363419007770472,0.6455469216975493
L3ZRP_050066_0047,L3ZRP,47,15,768,754,0.01962066710268149,1.0464355788096795
L3ZRP_050067_0062,L3ZRP,62,125,358,234,0.17004578155657293,0.4872465663832571
L3ZRP_050068_0156,L3ZRP,156,120,380,261,0.16350555918901244,0.5166775670372793
L3ZRP_050069_0063,L3ZRP,63,89,243,155,0.1209941137998692,0.3302812295618051
L3ZRP_050070_0051,L3ZRP,51,89,663,575,0.1209941137998692,0.9025506867233488
L3ZRP_050071_0123,L3ZRP,123,0,718,719,0.0,0.9777632439502943
L3ZRP_050072_0059,L3ZRP,59,0,768,769,0.0,1.0464355788096795
L3ZRP_050073_0049,L3ZRP,49,34,192,159,0.04578155657292348,0.2616088947024199
L3ZRP_050074_0052,L3ZRP,52,84,663,580,0.1144538914323087,0.9025506867233488
L3ZRP_050075_0061,L3ZRP,61,96,255,160,0.13080444735120994,0.34663178548070633
L3ZRP_050076_0050,L3ZRP,50,0,140,141,0.0,0.1896664486592544
VW4UD_050077_0118,VW4UD,118,0,327,328,0.0,0.5059523809523809
VW4UD_050078_0119,VW4UD,119,224,334,111,0.3459821428571429,0.5171130952380952
VW4UD_050079_0081,VW4UD,81,490,672,183,0.7589285714285714,1.0416666666666667
VW4UD_050080_0139,VW4UD,139,514,672,159,0.7961309523809523,1.0416666666666667
VW4UD_050081_0154,VW4UD,154,353,466,114,0.546875,0.7217261904761905
VW4UD_050082_0062,VW4UD,62,188,344,157,0.29017857142857145,0.5319940476190477
VW4UD_050083_0120,VW4UD,120,396,672,277,0.6138392857142857,1.0416666666666667
VW4UD_050084_0059,VW4UD,59,0,476,477,0.0,0.7366071428571429
VW4UD_050085_0063,VW4UD,63,392,672,281,0.6063988095238095,1.0416666666666667
VW4UD_050086_0121,VW4UD,121,512,672,161,0.7924107142857143,1.0416666666666667
VW4UD_050087_0011,VW4UD,11,0,452,453,0.0,0.6994047619047621
VW4UD_050088_0033,VW4UD,33,0,672,673,0.0,1.0416666666666667
VW4UD_050089_0156,VW4UD,156,0,322,323,0.0,0.4985119047619048
VW4UD_050090_0009,VW4UD,9,221,327,107,0.3422619047619048,0.5059523809523809
VW4UD_050091_0061,VW4UD,61,0,303,304,0.0,0.46875
VW4UD_050092_0034,VW4UD,34,353,485,133,0.546875,0.7514880952380952
VCYH8_050093_0105,VCYH8,105,437,572,136,0.664718772826881,0.8692476260043828
VCYH8_050094_0107,VCYH8,107,0,154,155,0.0,0.2337472607742878
VCYH8_050095_0119,VCYH8,119,75,173,99,0.11322132943754565,0.26296566837107377
VCYH8_050096_0097,VCYH8,97,574,672,99,0.8728999269539809,1.0226442658875092
CUSTU_050097_0048,CUSTU,48,706,840,135,0.8604038630377523,1.0242903131401817
CUSTU_050098_0051,CUSTU,51,752,840,89,0.9160081943225052,1.0242903131401817
CUSTU_050099_0098,CUSTU,98,0,706,707,0.0,0.8604038630377523
CUSTU_050100_0151,CUSTU,151,648,790,143,0.7901668129938543,0.9628328943517704
CUSTU_050101_0050,CUSTU,50,644,802,159,0.7843137254901961,0.9774656131109158
CUSTU_050102_0052,CUSTU,52,730,840,111,0.8896693005560432,1.0242903131401817
CUSTU_050103_0102,CUSTU,102,0,636,637,0.0,0.7755340942347088
CUSTU_050104_0127,CUSTU,127,0,274,275,0.0,0.33362598770851626
CUSTU_050105_0047,CUSTU,47,660,840,181,0.8047995317529997,1.0242903131401817
CUSTU_050106_0125,CUSTU,125,677,840,164,0.8252853380158033,1.0242903131401817
CUSTU_050107_0099,CUSTU,99,586,728,143,0.7140766754462978,0.8867427568042142
C10FA_050108_0081,C10FA,81,137,476,340,0.15510204081632653,0.5387755102040817
C10FA_050109_0143,C10FA,143,216,526,311,0.24489795918367346,0.5959183673469387
C10FA_050110_0117,C10FA,117,298,468,171,0.3374149659863946,0.5306122448979592
C10FA_050111_0108,C10FA,108,394,773,380,0.4462585034013605,0.8761904761904763
C10FA_050112_0143,C10FA,143,327,910,584,0.3700680272108843,1.0312925170068026
C10FA_050113_0030,C10FA,30,216,552,337,0.24489795918367346,0.6258503401360545
C10FA_050114_0142,C10FA,142,430,574,145,0.4870748299319728,0.6503401360544218
C10FA_050115_0115,C10FA,115,668,891,224,0.7564625850340136,1.0095238095238095
C10FA_050116_0107,C10FA,107,0,912,913,0.0,1.0340136054421771
C10FA_050117_0120,C10FA,120,0,912,913,0.0,1.0340136054421771
C10FA_050118_0118,C10FA,118,0,912,913,0.0,1.0340136054421771
C10FA_050119_0109,C10FA,109,509,636,128,0.5768707482993197,0.7210884353741497
C10FA_050120_0130,C10FA,130,399,526,128,0.4517006802721089,0.5959183673469387
C10FA_050121_0110,C10FA,110,684,800,117,0.7755102040816326,0.9061224489795916
C10FA_050122_0008,C10FA,8,0,118,119,0.0,0.13333333333333333
C10FA_050123_0043,C10FA,43,636,778,143,0.7210884353741497,0.8816326530612244
C10FA_050124_0006,C10FA,6,452,579,128,0.5115646258503401,0.6557823129251701
C10FA_050125_0026,C10FA,26,663,900,238,0.7510204081632653,1.020408163265306
C10FA_050126_0063,C10FA,63,111,291,181,0.12517006802721087,0.3292517006802721
9SJZ9_050127_0016,9SJZ9,16,0,744,745,0.0,1.0220903395977579
9SJZ9_050128_0072,9SJZ9,72,0,744,745,0.0,1.0220903395977579
9SJZ9_050129_0134,9SJZ9,134,0,744,745,0.0,1.0220903395977579
9SJZ9_050130_0124,9SJZ9,124,0,744,745,0.0,1.0220903395977579
9SJZ9_050131_0125,9SJZ9,125,0,744,745,0.0,1.0220903395977579
9SJZ9_050132_0015,9SJZ9,15,0,744,745,0.0,1.0220903395977579
RNLTR_050133_0135,RNLTR,135,284,576,293,0.5021276595744681,1.0212765957446808
RNLTR_050134_0123,RNLTR,123,281,576,296,0.4978723404255319,1.0212765957446808
RNLTR_050135_0155,RNLTR,155,0,576,577,0.0,1.0212765957446808
RNLTR_050136_0151,RNLTR,151,255,380,126,0.45106382978723397,0.672340425531915
RNLTR_050137_0001,RNLTR,1,0,322,323,0.0,0.5702127659574469
RNLTR_050138_0057,RNLTR,57,279,394,116,0.4936170212765957,0.6978723404255318
RNLTR_050139_0003,RNLTR,3,176,324,149,0.31063829787234043,0.5744680851063829
