DUZDL,146,63,202,140,0.06554071086463323,0.21174691202419965
DUZDL,133,0,168,169,0.0,0.17645576002016636
DUZDL,4,320,984,665,0.3352659440383161,1.0335265944038317
DUZDL,3,310,968,659,0.32518275775144945,1.0158810184018148
DUZDL,135,39,188,150,0.0403327451474666,0.19662213259389966
DUZDL,8,156,286,131,0.16385177716158306,0.29997479203428284
DUZDL,56,696,968,273,0.7310310057978321,1.0158810184018148
DUZDL,72,0,154,155,0.0,0.1613309805898664
DUZDL,54,749,963,215,0.7864885303755986,1.0108394252583817
DUZDL,152,891,984,94,0.9352155281068818,1.0335265944038317
DUZDL,141,166,320,155,0.17393496344844972,0.3352659440383161
DUZDL,154,87,202,116,0.09074867658179984,0.21174691202419965
DUZDL,0,310,735,426,0.32518275775144945,0.7713637509452987
DUZDL,1,562,735,174,0.5898663977816989,0.7713637509452987
DUZDL,74,34,154,121,0.03529115200403327,0.1613309805898664
DUZDL,53,776,886,111,0.8142172926644818,0.9301739349634484
DUZDL,134,0,125,126,0.0,0.13108142172926646
DUZDL,2,176,624,449,0.18401814973531636,0.6554071086463322
6H78U,15,0,310,311,0.0,0.3743470690655833
6H78U,0,284,449,166,0.3424260011607661,0.542658154381892
6H78U,1,353,471,119,0.42658154381892044,0.5687753917585606
6H78U,4,267,471,205,0.32211259431224604,0.5687753917585606
6H78U,4,375,545,171,0.4526987811955891,0.6587347649448636
6H78U,75,276,773,498,0.3337202553685432,0.9344167150319211
6H78U,71,276,471,196,0.3337202553685432,0.5687753917585606
6H78U,71,399,591,193,0.481717933836332,0.7138711549622752
6H78U,37,279,778,500,0.3366221706326175,0.9402205455600696
6H78U,153,701,840,140,0.8473592571096924,1.0156703424260012
6H78U,2,267,384,118,0.32211259431224604,0.4643064422518862
6H78U,3,324,699,376,0.391758560650029,0.8444573418456182
6H78U,17,204,334,131,0.24666279744631456,0.4033662217063262
6H78U,16,0,305,306,0.0,0.3685432385374347
6H78U,35,490,615,126,0.5919907138711549,0.742890307603018
6H78U,34,579,687,109,0.6993615786419036,0.8299477655252467
GL2JW,106,0,423,424,0.0,0.5802835476425982
GL2JW,112,339,536,198,0.4648862512363996,0.7352456313880646
GL2JW,118,0,598,599,0.0,0.820969337289812
GL2JW,110,0,744,745,0.0,1.022090339597758
GL2JW,113,360,533,174,0.49455984174085066,0.731948565776459
GL2JW,107,0,588,589,0.0,0.8077810748433895
GL2JW,6,358,526,169,0.491262776129245,0.722057368941642
GM3UK,15,305,555,251,0.5512152777777778,1.0026041666666667
GM3UK,9,39,166,128,0.06944444444444445,0.2994791666666667
GM3UK,12,0,392,393,0.0,0.7074652777777778
GM3UK,87,317,543,227,0.5729166666666666,0.9809027777777779
GM3UK,34,72,197,126,0.13020833333333334,0.35590277777777773
GM3UK,28,219,389,171,0.3949652777777778,0.703125
GM3UK,116,288,576,289,0.5208333333333334,1.0416666666666667
GM3UK,18,288,507,220,0.5208333333333334,0.9157986111111112
GM3UK,37,0,238,239,0.0,0.42968750000000006
GM3UK,81,442,576,135,0.798611111111111,1.0416666666666667
GM3UK,82,416,576,161,0.7508680555555556,1.0416666666666667
GM3UK,17,322,574,253,0.5815972222222222,1.0373263888888888
GM3UK,38,0,317,318,0.0,0.5729166666666666
GM3UK,13,34,154,121,0.06076388888888889,0.2777777777777778
WISO0,20,264,548,285,0.30916245081506466,0.6408094435075886
WISO0,24,411,548,138,0.48060708263069146,0.6408094435075886
WISO0,126,411,548,138,0.48060708263069146,0.6408094435075886
WISO0,151,0,173,174,0.0,0.20236087689713322
WISO0,23,63,372,310,0.07307476110174256,0.4356379988757729
WISO0,88,192,399,208,0.22484541877459246,0.46655424395727946
WISO0,153,46,207,162,0.05340078695896571,0.2417088251826869
WISO0,82,123,404,282,0.14333895446880268,0.4721753794266442
WISO0,6,298,464,167,0.3485103991006184,0.5424395727937044
WISO0,8,286,471,186,0.3344575604272063,0.5508712759977517
WISO0,154,80,180,101,0.09274873524451939,0.21079258010118046
WISO0,59,363,468,106,0.4243957279370433,0.5480607082630692
WISO0,123,0,888,889,0.0,1.0399100618324901
WISO0,22,428,591,164,0.5002810567734682,0.6913996627318719
YN3AA,135,159,744,586,0.21639344262295082,1.0163934426229508
YN3AA,156,291,648,358,0.39672131147540984,0.8852459016393442
YN3AA,65,291,648,358,0.39672131147540984,0.8852459016393442
YN3AA,104,228,324,97,0.3114754098360656,0.4426229508196721
YN3AA,118,231,387,157,0.3147540983606557,0.5278688524590165
YN3AA,132,339,468,130,0.4622950819672131,0.639344262295082
YN3AA,8,0,140,141,0.0,0.1901639344262295
YN3AA,120,15,744,730,0.019672131147540982,1.0163934426229508
YN3AA,67,214,744,531,0.2918032786885246,1.0163934426229508
YN3AA,59,159,744,586,0.21639344262295082,1.0163934426229508
YN3AA,151,132,250,119,0.18032786885245902,0.3409836065573771
YN3AA,68,500,744,245,0.6819672131147542,1.0163934426229508
YN3AA,69,214,382,169,0.2918032786885246,0.521311475409836
YN3AA,113,51,171,121,0.06885245901639345,0.23278688524590163
YN3AA,150,0,116,117,0.0,0.15737704918032785
YN3AA,123,147,276,130,0.19999999999999998,0.3770491803278688
YN3AA,97,96,236,141,0.13114754098360656,0.32131147540983607
YN3AA,63,48,226,179,0.06557377049180328,0.3081967213114754
YN3AA,62,48,226,179,0.06557377049180328,0.3081967213114754
YN3AA,61,209,744,536,0.2852459016393442,1.0163934426229508
YSE1G,34,562,720,159,0.8176100628930817,1.0482180293501049
YSE1G,36,555,720,166,0.8071278825995807,1.0482180293501049
YSE1G,8,0,113,114,0.0,0.1642208245981831
YSE1G,97,0,135,136,0.0,0.1956673654786862
YSE1G,33,0,689,690,0.0,1.002795248078267
YSE1G,35,0,216,217,0.0,0.31446540880503143
YSE1G,6,15,214,200,0.020964360587002094,0.3109713487071978
YSE1G,126,562,720,159,0.8176100628930817,1.0482180293501049
YSE1G,0,564,692,129,0.8211041229909154,1.0062893081761006
YSE1G,154,540,720,181,0.7861635220125786,1.0482180293501049
YSE1G,141,0,125,126,0.0,0.1816911250873515
YSE1G,3,574,692,119,0.8350803633822501,1.0062893081761006
YSE1G,1,574,692,119,0.8350803633822501,1.0062893081761006
RS6EK,135,48,744,697,0.06574621959237344,1.0190664036817882
RS6EK,149,156,377,222,0.21367521367521367,0.5161078238001314
RS6EK,15,3,744,742,0.003287310979618672,1.0190664036817882
RS6EK,16,15,744,730,0.019723865877712028,1.0190664036817882
RS6EK,123,44,744,701,0.05917159763313609,1.0190664036817882
RS6EK,18,0,180,181,0.0,0.24654832347140038
RS6EK,151,0,132,133,0.0,0.18080210387902695
RS6EK,152,44,744,701,0.05917159763313609,1.0190664036817882
MAUMO,109,118,284,167,0.14535746069415603,0.35004449718184516
MAUMO,151,0,72,73,0.0,0.08899436369029962
MAUMO,154,629,768,140,0.7772174428952833,0.9492732126965292
MAUMO,106,0,231,232,0.0,0.28478196380895876
MAUMO,152,171,368,198,0.2106199940670424,0.45387125482052804
MAUMO,107,0,267,268,0.0,0.32927914565410854
MAUMO,123,0,737,738,0.0,0.9107089884307327
MAUMO,149,178,716,539,0.2195194304360724,0.8840106793236429
MAUMO,9,128,272,145,0.15722337585286264,0.3352121032334619
MAUMO,132,0,461,462,0.0,0.5695639276179175
MAUMO,59,12,749,738,0.014832393948383269,0.925541382379116
MAUMO,110,0,231,232,0.0,0.28478196380895876
MAUMO,118,0,272,273,0.0,0.3352121032334619
MAUMO,11,0,838,839,0.0,1.0353010975971522
MAUMO,131,195,716,522,0.24028478196380895,0.8840106793236429
5EEXF,112,142,281,140,0.1763299462044232,0.34967124925283916
5EEXF,113,24,168,145,0.029886431560071727,0.20920502092050208
5EEXF,70,77,538,462,0.09563658099222953,0.6694560669456067
5EEXF,71,406,562,157,0.5050806933652121,0.6993424985056783
5EEXF,1,404,632,229,0.502092050209205,0.7860131500298865
5EEXF,4,197,423,227,0.24506873879258814,0.5260011954572624
5EEXF,6,519,744,226,0.6455469216975493,0.9264793783622235
5EEXF,34,406,572,167,0.5050806933652121,0.7112970711297071
5EEXF,35,58,209,152,0.07172743574417215,0.260011954572624
5EEXF,37,178,387,210,0.2211595935445308,0.48117154811715485
5EEXF,33,101,560,460,0.12552301255230125,0.6963538553496712
5EEXF,141,327,435,109,0.40645546921697545,0.5409444112372983
5EEXF,73,53,185,133,0.0657501494321578,0.2301255230125523
5EEXF,151,720,816,97,0.8965929468021518,1.0161386730424387
5EEXF,74,435,567,133,0.5409444112372983,0.7053197848176928
5EEXF,75,156,418,263,0.19426180514046623,0.520023909145248
5EEXF,81,418,562,145,0.520023909145248,0.6993424985056783
5EEXF,8,351,519,169,0.4363419007770472,0.6455469216975493
L3ZRP,47,15,768,754,0.019620667102681493,1.0464355788096795
L3ZRP,62,125,358,234,0.17004578155657293,0.4872465663832571
L3ZRP,156,120,380,261,0.16350555918901244,0.5166775670372793
L3ZRP,63,89,243,155,0.12099411379986921,0.3302812295618051
L3ZRP,51,89,663,575,0.12099411379986921,0.9025506867233487
L3ZRP,123,0,718,719,0.0,0.9777632439502943
L3ZRP,59,0,768,769,0.0,1.0464355788096795
L3ZRP,49,34,192,159,0.04578155657292348,0.2616088947024199
L3ZRP,52,84,663,580,0.1144538914323087,0.9025506867233487
L3ZRP,61,96,255,160,0.13080444735120994,0.34663178548070633
L3ZRP,50,0,140,141,0.0,0.18966644865925442
VW4UD,118,0,327,328,0.0,0.5059523809523809
VW4UD,119,224,334,111,0.3459821428571429,0.5171130952380952
VW4UD,81,490,672,183,0.7589285714285714,1.0416666666666667
VW4UD,139,514,672,159,0.7961309523809523,1.0416666666666667
VW4UD,154,353,466,114,0.546875,0.7217261904761905
VW4UD,62,188,344,157,0.29017857142857145,0.5319940476190477
VW4UD,120,396,672,277,0.6138392857142857,1.0416666666666667
VW4UD,59,0,476,477,0.0,0.7366071428571429
VW4UD,63,392,672,281,0.6063988095238095,1.0416666666666667
VW4UD,121,512,672,161,0.7924107142857143,1.0416666666666667
VW4UD,11,0,452,453,0.0,0.699404761904762
VW4UD,33,0,672,673,0.0,1.0416666666666667
VW4UD,156,0,322,323,0.0,0.49851190476190477
VW4UD,9,221,327,107,0.34226190476190477,0.5059523809523809
VW4UD,61,0,303,304,0.0,0.46875
VW4UD,34,353,485,133,0.546875,0.7514880952380952
VCYH8,105,437,572,136,0.664718772826881,0.8692476260043828
VCYH8,107,0,154,155,0.0,0.2337472607742878
VCYH8,119,75,173,99,0.11322132943754566,0.26296566837107377
VCYH8,97,574,672,99,0.872899926953981,1.0226442658875092
CUSTU,48,706,840,135,0.8604038630377523,1.0242903131401815
CUSTU,51,752,840,89,0.9160081943225051,1.0242903131401815
CUSTU,98,0,706,707,0.0,0.8604038630377523
CUSTU,151,648,790,143,0.7901668129938543,0.9628328943517704
CUSTU,50,644,802,159,0.7843137254901961,0.977465613110916
CUSTU,52,730,840,111,0.8896693005560432,1.0242903131401815
CUSTU,102,0,636,637,0.0,0.7755340942347088
CUSTU,127,0,274,275,0.0,0.33362598770851626
CUSTU,47,660,840,181,0.8047995317529997,1.0242903131401815
CUSTU,125,677,840,164,0.8252853380158033,1.0242903131401815
CUSTU,99,586,728,143,0.7140766754462978,0.8867427568042142
C10FA,81,137,476,340,0.15510204081632653,0.5387755102040817
C10FA,143,216,526,311,0.24489795918367346,0.5959183673469387
C10FA,117,298,468,171,0.3374149659863946,0.5306122448979592
C10FA,108,394,773,380,0.44625850340136053,0.8761904761904763
C10FA,143,327,910,584,0.37006802721088433,1.0312925170068026
C10FA,30,216,552,337,0.24489795918367346,0.6258503401360545
C10FA,142,430,574,145,0.48707482993197276,0.6503401360544218
C10FA,115,668,891,224,0.7564625850340136,1.0095238095238095
C10FA,107,0,912,913,0.0,1.034013605442177
C10FA,120,0,912,913,0.0,1.034013605442177
C10FA,118,0,912,913,0.0,1.034013605442177
C10FA,109,509,636,128,0.5768707482993197,0.7210884353741497
C10FA,130,399,526,128,0.45170068027210886,0.5959183673469387
C10FA,110,684,800,117,0.7755102040816326,0.9061224489795917
C10FA,8,0,118,119,0.0,0.13333333333333333
C10FA,43,636,778,143,0.7210884353741497,0.8816326530612244
C10FA,6,452,579,128,0.5115646258503401,0.6557823129251701
C10FA,26,663,900,238,0.7510204081632653,1.0204081632653061
C10FA,63,111,291,181,0.12517006802721087,0.3292517006802721
9SJZ9,16,0,744,745,0.0,1.022090339597758
9SJZ9,72,0,744,745,0.0,1.022090339597758
9SJZ9,134,0,744,745,0.0,1.022090339597758
9SJZ9,124,0,744,745,0.0,1.022090339597758
9SJZ9,125,0,744,745,0.0,1.022090339597758
9SJZ9,15,0,744,745,0.0,1.022090339597758
RNLTR,135,284,576,293,0.5021276595744681,1.0212765957446808
RNLTR,123,281,576,296,0.4978723404255319,1.0212765957446808
RNLTR,155,0,576,577,0.0,1.0212765957446808
RNLTR,151,255,380,126,0.451063829787234,0.672340425531915
RNLTR,1,0,322,323,0.0,0.5702127659574469
RNLTR,57,279,394,116,0.49361702127659574,0.6978723404255318
RNLTR,3,176,324,149,0.31063829787234043,0.574468085106383
RNLTR,54,279,394,116,0.49361702127659574,0.6978723404255318
SBI6Z,106,284,495,212,0.43768545994065283,0.7640949554896143
SBI6Z,110,168,298,131,0.25964391691394656,0.4599406528189911
SBI6Z,11,0,672,673,0.0,1.0385756676557862
SBI6Z,9,156,264,109,0.2410979228486647,0.40801186943620177
SBI6Z,59,0,672,673,0.0,1.0385756676557862
SBI6Z,108,204,351,148,0.31528189910979226,0.5415430267062314
SBI6Z,107,195,514,320,0.30044510385756673,0.7937685459940652
SBI6Z,109,238,372,135,0.3672106824925816,0.5749258160237388
CDULZ,20,495,744,250,0.6791955159907683,1.022090339597758
CDULZ,106,0,744,745,0.0,1.022090339597758
CDULZ,61,365,694,330,0.501153972964062,0.952851961754039
CDULZ,97,488,687,200,0.6693043191559512,0.942960764919222
CDULZ,23,380,701,322,0.520936366633696,0.962743158588856
CDULZ,118,0,744,745,0.0,1.022090339597758
CDULZ,22,382,708,327,0.5242334322453017,0.9726343554236729
CDULZ,107,0,744,745,0.0,1.022090339597758
CDULZ,130,492,744,253,0.6758984503791626,1.022090339597758
1FX8Q,21,0,142,143,0.0,0.20981507823613088
1FX8Q,97,548,696,149,0.8108108108108109,1.031294452347084
1FX8Q,154,473,617,145,0.7005689900426743,0.9139402560455191
1FX8Q,125,0,603,604,0.0,0.8926031294452347
1FX8Q,152,173,363,191,0.25604551920341395,0.5369843527738264
1FX8Q,127,0,555,556,0.0,0.8214793741109531
1FX8Q,16,60,190,131,0.08890469416785206,0.2809388335704125
1FX8Q,22,41,154,114,0.0604551920341394,0.22759601706970128
1FX8Q,20,0,154,155,0.0,0.22759601706970128
1FX8Q,126,77,195,119,0.11379800853485064,0.28805120910384063
1FX8Q,24,416,545,130,0.6152204836415363,0.8072546230440967
1FX8Q,17,68,188,121,0.0995732574679943,0.2773826458036984
1FX8Q,15,58,171,114,0.08534850640113797,0.2524893314366998
1FX8Q,23,416,552,137,0.6152204836415363,0.817923186344239
GF6IX,20,0,816,817,0.0,1.0213277260438571
GF6IX,128,197,420,224,0.2463202162811655,0.5256833884049265
GF6IX,110,164,512,349,0.2042655452087714,0.6398317813157105
GF6IX,153,53,168,116,0.06608591168519075,0.21027335536197056
GF6IX,97,20,161,142,0.02403124061279664,0.20126164013217182
GF6IX,21,252,408,157,0.31541003304295584,0.5106638630219286
GF6IX,129,161,425,265,0.20126164013217182,0.5316911985581255
GF6IX,154,0,816,817,0.0,1.0213277260438571
3SKWW,37,0,888,889,0.0,1.030066815144766
3SKWW,153,432,713,282,0.5011135857461024,0.826837416481069
3SKWW,73,0,113,114,0.0,0.13084632516703787
3SKWW,75,0,320,321,0.0,0.3702672605790646
3SKWW,71,195,324,130,0.2255011135857461,0.3758351893095768
3SKWW,2,0,108,109,0.0,0.1252783964365256
3SKWW,33,0,324,325,0.0,0.3758351893095768
3SKWW,125,0,888,889,0.0,1.030066815144766
3SKWW,0,0,888,889,0.0,1.030066815144766
3SKWW,35,0,502,503,0.0,0.58184855233853
3SKWW,34,77,356,280,0.08908685968819599,0.41202672605790647
3SKWW,4,0,888,889,0.0,1.030066815144766
HDHGT,41,101,389,289,0.13902681231380337,0.5362462760675273
HDHGT,43,72,423,352,0.09930486593843098,0.5825885468387951
HDHGT,153,276,468,193,0.3806686527639854,0.6454816285998014
HDHGT,40,106,744,639,0.14564713670969878,1.0261502813637868
HDHGT,44,22,245,224,0.029791459781529295,0.3376365441906653
HDHGT,154,24,744,721,0.03310162197947699,1.0261502813637868
HDHGT,8,0,128,129,0.0,0.17543859649122806
HDHGT,63,72,744,673,0.09930486593843098,1.0261502813637868
HDHGT,141,0,104,105,0.0,0.14233697451175106
HDHGT,61,113,744,632,0.15557762330354188,1.0261502813637868
HDHGT,113,0,224,225,0.0,0.30784508440913605
4ALLQ,95,0,591,592,0.0,0.6786206896551724
4ALLQ,38,0,617,618,0.0,0.7089655172413792
4ALLQ,13,512,888,377,0.5875862068965517,1.0206896551724138
4ALLQ,12,555,888,334,0.6372413793103449,1.0206896551724138
4ALLQ,34,507,646,140,0.5820689655172414,0.7420689655172413
4ALLQ,93,0,564,565,0.0,0.6482758620689655
4ALLQ,36,507,656,150,0.5820689655172414,0.7531034482758621
4ALLQ,33,0,620,621,0.0,0.7117241379310345
GFJ98,97,0,226,227,0.0,0.2976567447751742
GFJ98,84,0,428,429,0.0,0.5636478784040533
GFJ98,86,226,418,193,0.2976567447751742,0.5509816339455351
GFJ98,40,0,281,282,0.0,0.37048765041165294
GFJ98,42,63,284,222,0.08233058898036733,0.3736542115262825
GFJ98,81,104,281,178,0.13616212792906904,0.37048765041165294
GFJ98,88,0,334,335,0.0,0.44015199493350227
JR6VG,6,267,384,118,0.4959785522788204,0.7149240393208222
JR6VG,8,192,363,172,0.3574620196604111,0.6747095621090259
JR6VG,59,0,552,553,0.0,1.0277033065236818
JR6VG,150,288,430,143,0.5361930294906166,0.7998212689901698
JR6VG,141,238,384,147,0.44235924932975873,0.7149240393208222
JR6VG,97,267,389,123,0.4959785522788204,0.7238605898123325
10M0F,26,0,555,556,0.0,0.711645101663586
10M0F,28,456,572,117,0.5853357979051139,0.7332101047443007
10M0F,32,0,548,549,0.0,0.7024029574861368
10M0F,153,519,768,250,0.6654343807763401,0.9858287122612446
10M0F,25,456,586,131,0.5853357979051139,0.7516943930991989
10M0F,126,476,596,121,0.6099815157116452,0.7640172520024646
10M0F,145,0,627,628,0.0,0.8040665434380777
10M0F,27,27,252,226,0.033887861983980284,0.3234750462107209
10M0F,115,0,560,561,0.0,0.7178065311152187
10M0F,116,476,596,121,0.6099815157116452,0.7640172520024646
10M0F,31,464,596,133,0.5945779420825632,0.7640172520024646
ZHRPD,33,5,394,390,0.006731740154830024,0.5520026926960618
ZHRPD,35,0,113,114,0.0,0.15819589363850556
ZHRPD,81,284,471,188,0.3971726691349714,0.6597105351733423
ZHRPD,16,382,744,363,0.5351733423089868,1.0434197239986536
ZHRPD,34,267,416,150,0.37361157859306626,0.582295523392797
ZHRPD,15,492,744,253,0.6900033658700774,1.0434197239986536
ZHRPD,59,0,744,745,0.0,1.0434197239986536
ZHRPD,18,375,519,145,0.5250757320767419,0.7270279367216426
ZHRPD,75,27,260,234,0.03702457085156513,0.3635139683608213
ZHRPD,37,3,399,397,0.003365870077415012,0.558734432850892
ZHRPD,18,377,744,368,0.5284416021541568,1.0434197239986536
ZHRPD,114,0,466,467,0.0,0.6529787950185122
ZHRPD,0,0,442,443,0.0,0.6193200942443621
ZHRPD,1,260,420,161,0.3635139683608213,0.589027263547627
ZHRPD,4,17,358,342,0.02356109054190508,0.5015146415348367
VNQTH,81,39,159,121,0.15355086372360846,0.6333973128598848
VNQTH,16,147,264,118,0.5854126679462571,1.055662188099808
VNQTH,1,34,161,128,0.13435700575815737,0.6429942418426103
VNQTH,149,178,264,87,0.7101727447216891,1.055662188099808
VNQTH,87,154,264,111,0.6142034548944338,1.055662188099808
VNQTH,29,173,264,92,0.690978886756238,1.055662188099808
VNQTH,114,65,221,157,0.2591170825335893,0.8829174664107485
VNQTH,71,0,226,227,0.0,0.9021113243761997
VNQTH,152,173,264,92,0.690978886756238,1.055662188099808
VNQTH,97,0,111,112,0.0,0.44145873320537427
VNQTH,70,0,188,189,0.0,0.7485604606525912
VNQTH,18,144,248,105,0.5758157389635317,0.9884836852207295
VNQTH,15,149,264,116,0.5950095969289827,1.055662188099808
VNQTH,0,0,185,186,0.0,0.7389635316698656
BQA97,48,10,173,164,0.01322314049586777,0.23801652892561984
BQA97,59,0,744,745,0.0,1.024793388429752
BQA97,152,0,224,225,0.0,0.30743801652892566
BQA97,52,0,744,745,0.0,1.024793388429752
BQA97,149,0,224,225,0.0,0.30743801652892566
BQA97,47,0,744,745,0.0,1.024793388429752
BQA97,51,60,744,685,0.08264462809917356,1.024793388429752
MK16R,20,0,792,793,0.0,1.0419955794126934
