8WJIR,151,240,500,261,0.28810141169691733,0.599250936329588
8WJIR,135,245,512,268,0.2938634399308556,0.6136560069144339
8WJIR,109,132,327,196,0.15845577643330452,0.3918179199078075
INQNU,107,245,416,172,0.5525460455037919,0.9371614301191766
INQNU,135,207,351,145,0.465872156013001,0.7908992416034669
INQNU,151,212,353,142,0.47670639219934996,0.7963163596966413
INQNU,106,221,356,136,0.4983748645720476,0.8017334777898159
INQNU,152,305,456,152,0.6879739978331527,1.0292524377031418
INQNU,4,0,286,287,0.0,0.6446370530877573
INQNU,75,0,286,287,0.0,0.6446370530877573
INQNU,118,231,456,226,0.5200433369447454,1.0292524377031418
LI6LV,34,0,161,162,0.0,0.1930279458369346
LI6LV,129,725,864,140,0.8700662633246903,1.0371650821089022
LI6LV,106,754,864,111,0.9046384327283203,1.0371650821089022
LI6LV,155,65,365,301,0.07778738115816768,0.4379141457793143
LI6LV,148,320,466,147,0.38317487755690005,0.5589167386920195
LI6LV,129,461,646,186,0.5531547104580812,0.7749927974647075
LI6LV,1,0,156,157,0.0,0.18726591760299624
LI6LV,96,694,864,171,0.8326130798040909,1.0371650821089022
LI6LV,2,0,156,157,0.0,0.18726591760299624
MGCM8,11,0,768,769,0.0,1.0406504065040652
MGCM8,14,0,768,769,0.0,1.0406504065040652
MGCM8,59,0,768,769,0.0,1.0406504065040652
I8QJN,124,0,272,273,0.0,0.3654592496765847
I8QJN,106,516,725,210,0.6953428201811125,0.9767141009055627
I8QJN,154,156,399,244,0.21021992238033635,0.536869340232859
I8QJN,107,310,768,459,0.41720569210866754,1.034928848641656
I8QJN,146,164,305,142,0.21992238033635186,0.41073738680465716
XC9EY,88,101,432,332,0.16607354685646503,0.7117437722419929
XC9EY,109,382,516,135,0.6287069988137605,0.8501383946223804
XC9EY,9,387,507,121,0.6366152629497825,0.8343218663503362
XC9EY,118,0,504,505,0.0,0.830367734282325
XC9EY,119,382,507,126,0.6287069988137605,0.8343218663503362
XC9EY,107,0,502,503,0.0,0.8264136022143139
DOQ9Y,1,178,363,186,0.17922015015742312,0.365705982077985
DOQ9Y,6,816,982,167,0.8234439331557278,0.9905546137079195
DOQ9Y,61,423,768,346,0.42625333010414146,0.7750060547348027
DOQ9Y,97,723,1004,282,0.7289900702349238,1.0123516589973358
DOQ9Y,155,0,363,364,0.0,0.365705982077985
DOQ9Y,81,581,848,268,0.5860983288931945,0.8549285541293291
DOQ9Y,141,821,992,172,0.8282877209978203,1.0002421893921045
DOQ9Y,20,728,1008,281,0.7338338580770163,1.0171954468394284
DOQ9Y,0,156,353,198,0.15742310486800679,0.35601840639379995
DOQ9Y,23,312,492,181,0.31484620973601357,0.4964882538144829
DOQ9Y,63,413,588,176,0.4165657544199564,0.5933640106563333
DOQ9Y,63,516,682,167,0.5207071930249455,0.6878178735771373
RK9II,12,248,840,593,0.3067301965455629,1.042287075640262
RK9II,154,711,840,130,0.881477069684336,1.042287075640262
QGQGZ,8,0,226,227,0.0,0.28554070473876064
QGQGZ,104,250,360,111,0.3159173754556501,0.4556500607533414
QGQGZ,130,353,816,464,0.44653705953827455,1.0328068043742404
QGQGZ,118,452,816,365,0.5710814094775213,1.0328068043742404
QGQGZ,63,459,816,358,0.5801944106925881,1.0328068043742404
QGQGZ,61,454,812,359,0.5741190765492101,1.0267314702308625
QGQGZ,97,24,231,208,0.030376670716889428,0.2916160388821385
5S1WQ,101,0,63,64,0.0,0.08264462809917356
5S1WQ,127,188,764,577,0.24793388429752064,1.010807374443738
5S1WQ,102,154,740,587,0.203432930705658,0.9790209790209791
5S1WQ,100,144,264,121,0.19071837253655435,0.34965034965034963
5S1WQ,98,149,737,589,0.19707565162110616,0.975842339478703
CUCBN,154,178,310,133,0.3544061302681993,0.617816091954023
CUCBN,123,0,272,273,0.0,0.5411877394636015
CUCBN,9,89,262,174,0.17720306513409964,0.5220306513409962
CUCBN,97,322,471,150,0.6417624521072798,0.938697318007663
SX0HE,107,0,288,289,0.0,1.1385199240986719
SX0HE,15,0,142,143,0.0,0.5597722960151803
SX0HE,19,70,288,219,0.27514231499051234,1.1385199240986719
SX0HE,106,0,142,143,0.0,0.5597722960151803
72JYK,48,161,288,128,0.2897923875432526,0.5190311418685121
72JYK,61,418,569,152,0.7525951557093424,1.0250865051903113
72JYK,151,63,200,138,0.11245674740484429,0.35899653979238755
72JYK,47,101,576,476,0.18166089965397925,1.0380622837370241
72JYK,52,192,576,385,0.3460207612456747,1.0380622837370241
72JYK,156,101,576,476,0.18166089965397925,1.0380622837370241
72JYK,125,101,576,476,0.18166089965397925,1.0380622837370241
BDFDE,59,176,792,617,0.23145212428662015,1.0462904248573242
BDFDE,151,130,269,140,0.1712111604311985,0.35510462904248574
BDFDE,129,416,694,279,0.5485098287888396,0.9162967660114141
BDFDE,106,492,716,225,0.6499682942295498,0.9448319594166139
BDFDE,107,252,792,541,0.3329105897273304,1.0462904248573242
H6N4Z,113,0,173,174,0.0,0.2575107296137339
H6N4Z,81,166,300,135,0.24678111587982834,0.4470672389127325
H6N4Z,15,0,696,697,0.0,1.0371959942775393
H6N4Z,1,166,303,138,0.24678111587982834,0.4506437768240343
H6N4Z,114,70,696,627,0.10371959942775393,1.0371959942775393
H6N4Z,16,0,696,697,0.0,1.0371959942775393
OBTP8,8,84,284,201,0.11261261261261261,0.3796653796653797
OBTP8,40,430,586,157,0.575933075933076,0.7850707850707851
OBTP8,96,221,425,205,0.296010296010296,0.5694980694980695
OBTP8,97,0,161,162,0.0,0.2155727155727156
OBTP8,155,226,512,287,0.3024453024453025,0.6853281853281854
OBTP8,141,68,284,217,0.09009009009009009,0.3796653796653797
4021N,40,192,668,477,0.2637652489284537,0.9165842400263766
4021N,42,576,689,114,0.7912957467853611,0.9462578305308276
4021N,76,0,238,239,0.0,0.3264094955489615
4021N,39,324,533,210,0.4451038575667656,0.731948565776459
4021N,41,212,344,133,0.2901417738212991,0.471480382459611
4021N,43,144,317,174,0.19782393669634027,0.4352126607319486
4021N,0,51,250,200,0.0692383778437191,0.3428948236069898
ZSHWE,34,281,468,188,0.38048780487804873,0.6341463414634146
ZSHWE,26,0,564,565,0.0,0.7642276422764228
ZSHWE,155,365,677,313,0.49430894308943085,0.9170731707317072
ZSHWE,35,252,420,169,0.34146341463414637,0.5691056910569106
ZSHWE,33,0,452,453,0.0,0.6113821138211383
ZSHWE,1,528,668,141,0.7154471544715447,0.9040650406504065
ZSHWE,0,540,658,119,0.7317073170731707,0.8910569105691056
ZSHWE,2,377,639,263,0.5105691056910568,0.8650406504065041
SFDTP,44,356,536,181,0.4852459016393443,0.7311475409836066
SFDTP,0,370,744,375,0.5049180327868853,1.0163934426229508
SFDTP,154,0,744,745,0.0,1.0163934426229508
SFDTP,33,351,744,394,0.4786885245901639,1.0163934426229508
SFDTP,35,344,744,401,0.46885245901639344,1.0163934426229508
Q5EPP,129,538,668,131,0.5780645161290322,0.7174193548387097
Q5EPP,128,51,960,910,0.05419354838709678,1.032258064516129
SK6FW,98,329,816,488,0.4193449647995102,1.0407101316192224
SK6FW,155,0,452,453,0.0,0.5754514845423936
SK6FW,100,384,816,433,0.48974594429139884,1.0407101316192224
SK6FW,3,120,272,153,0.15304560759106212,0.3458830731558004
VHIG7,61,0,132,133,0.0,0.19727403156384507
VHIG7,63,0,99,100,0.0,0.14705882352941177
VHIG7,51,0,696,697,0.0,1.0401721664275467
VHIG7,156,0,696,697,0.0,1.0401721664275467
VHIG7,52,0,696,697,0.0,1.0401721664275467
VHIG7,14,0,696,697,0.0,1.0401721664275467
0R6K4,106,118,540,423,0.1615562149686779,0.741839762611276
0R6K4,107,111,231,121,0.15166501813386085,0.31651829871414444
0R6K4,106,192,382,191,0.2637652489284537,0.5242334322453017
0R6K4,9,442,574,133,0.6066600725354434,0.7879986811737554
0R6K4,118,104,579,476,0.14177382129904384,0.7945928123969668
PSPMA,55,60,728,669,0.08,0.9696
PSPMA,61,562,768,207,0.7487999999999999,1.024
PSPMA,63,490,692,203,0.6527999999999999,0.9216
PSPMA,156,598,768,171,0.7968,1.024
PSPMA,132,0,768,769,0.0,1.024
PSPMA,59,0,768,769,0.0,1.024
PSPMA,119,0,156,157,0.0,0.208
PSPMA,120,512,658,147,0.6816,0.8767999999999999
PSPMA,62,605,768,164,0.8064,1.024
PSPMA,118,526,768,243,0.7008,1.024
MD41D,15,161,948,788,0.1654320987654321,0.9753086419753086
MD41D,92,264,905,642,0.2716049382716049,0.9308641975308642
MD41D,87,924,1008,85,0.9506172839506173,1.037037037037037
MD41D,97,924,1008,85,0.9506172839506173,1.037037037037037
SDXZ8,137,855,1248,394,0.692337611824193,1.0112796577207313
SDXZ8,138,804,932,129,0.6514974718008557,0.7545702061454687
SDXZ8,118,279,668,390,0.22559315441462466,0.5406456631660832
SDXZ8,121,200,593,394,0.16141579152080904,0.48035783741734733
SDXZ8,119,490,653,164,0.396732788798133,0.528977051730844
SDXZ8,127,960,1248,289,0.7779074290159471,1.0112796577207313
SDXZ8,120,27,672,646,0.021392454297938547,0.544535200311163
S673O,122,0,77,78,0.0,0.09433962264150944
S673O,65,586,754,169,0.7193396226415093,0.9257075471698112
S673O,107,233,596,364,0.2859669811320754,0.7311320754716981
S673O,123,22,840,819,0.02653301886792453,1.0318396226415094
S673O,106,586,840,255,0.7193396226415093,1.0318396226415094
S673O,122,0,452,453,0.0,0.5542452830188679
S673O,156,598,840,243,0.7340801886792452,1.0318396226415094
S673O,67,768,840,73,0.9433962264150942,1.0318396226415094
S673O,69,768,840,73,0.9433962264150942,1.0318396226415094
S673O,63,768,840,73,0.9433962264150942,1.0318396226415094
S673O,61,768,840,73,0.9433962264150942,1.0318396226415094
U79C9,72,480,864,385,0.573394495412844,1.0321100917431192
U79C9,73,368,648,281,0.43864678899082565,0.7740825688073394
U79C9,57,77,420,344,0.09174311926605505,0.5017201834862385
N915C,100,521,840,320,0.6414425066509015,1.0345846881466154
N915C,102,502,840,339,0.6177948566361218,1.0345846881466154
N915C,72,346,840,495,0.4256577002660361,1.0345846881466154
N915C,155,0,399,400,0.0,0.49068873780668054
N915C,97,0,108,109,0.0,0.13301803133313628
N915C,127,567,840,274,0.6976056754360036,1.0345846881466154
N915C,1,147,435,289,0.18031333136269584,0.5350280815843926
N915C,73,370,687,318,0.4552172627845108,0.8454034880283773
FXRMG,9,444,567,124,0.5606060606060606,0.7151515151515152
FXRMG,26,36,548,513,0.045454545454545456,0.6909090909090909
FXRMG,6,567,704,138,0.7151515151515152,0.8878787878787879
FXRMG,8,550,675,126,0.6939393939393939,0.8515151515151516
FXRMG,97,562,747,186,0.709090909090909,0.9424242424242425
FXRMG,28,452,600,149,0.5696969696969697,0.7575757575757576
FXRMG,30,0,140,141,0.0,0.17575757575757575
FXRMG,154,495,612,118,0.6242424242424243,0.7727272727272727
FXRMG,32,32,176,145,0.0393939393939394,0.2212121212121212
FXRMG,141,543,670,128,0.6848484848484849,0.8454545454545455
P68QV,20,567,716,150,0.7717462393721387,0.9744931327665142
P68QV,152,0,84,85,0.0,0.1144538914323087
P68QV,16,0,380,381,0.0,0.5166775670372793
P68QV,15,0,672,673,0.0,0.9156311314584696
P68QV,23,555,768,214,0.7553956834532375,1.0464355788096795
P68QV,156,346,768,423,0.4708960104643558,1.0464355788096795
P68QV,62,305,768,464,0.41530412034009156,1.0464355788096795
P68QV,61,324,485,162,0.4414650098103336,0.6605624591236102
P68QV,97,636,768,133,0.8665794637017659,1.0464355788096795
78XZ9,25,656,778,123,0.8587606165460837,1.0191884240327147
78XZ9,26,0,792,793,0.0,1.0380622837370241
78XZ9,27,152,483,332,0.1981755268952501,0.6322743000943694
78XZ9,152,89,240,152,0.11638880150990878,0.31456432840515886
78XZ9,29,48,792,745,0.06291286568103177,1.0380622837370241
78XZ9,32,12,792,781,0.015728216420257943,1.0380622837370241
78XZ9,149,140,792,653,0.18244731047499213,1.0380622837370241
78XZ9,30,0,106,107,0.0,0.1384083044982699
0VOQC,15,0,216,217,0.0,0.32281205164992827
0VOQC,21,130,252,123,0.19368723098995697,0.37661406025824967
0VOQC,150,0,118,119,0.0,0.17575322812051652
0VOQC,17,0,228,229,0.0,0.34074605451936874
0VOQC,20,0,694,695,0.0,1.0365853658536586
0VOQC,156,140,608,469,0.20803443328550933,0.9074605451936872
0VOQC,67,192,524,333,0.28694404591104733,0.7819225251076041
0VOQC,65,288,497,210,0.430416068866571,0.742467718794835
0VOQC,69,579,696,118,0.8644189383070302,1.0401721664275467
E6Q95,132,296,420,125,0.4838709677419355,0.6884343036978756
E6Q95,72,264,432,169,0.4327301337529504,0.7081038552321006
E6Q95,155,89,284,196,0.14555468135326513,0.46420141620771044
E6Q95,151,75,195,121,0.12195121951219512,0.3186467348544453
E6Q95,70,202,624,423,0.3304484657749803,1.022816679779701
E6Q95,61,336,624,289,0.5507474429583005,1.022816679779701
E6Q95,73,197,624,428,0.32258064516129026,1.022816679779701
E6Q95,156,336,624,289,0.5507474429583005,1.022816679779701
E6Q95,123,68,624,557,0.1101494885916601,1.022816679779701
G99VH,15,116,569,454,0.12387096774193548,0.6116129032258064
G99VH,18,221,464,244,0.23741935483870966,0.4980645161290323
G99VH,128,454,900,447,0.48774193548387096,0.967741935483871
G99VH,87,418,802,385,0.4490322580645161,0.8619354838709677
G99VH,17,36,430,395,0.03870967741935484,0.4619354838709677
G99VH,129,171,375,205,0.1832258064516129,0.40258064516129033
G99VH,128,320,732,413,0.34322580645161294,0.7870967741935484
G99VH,107,478,699,222,0.5135483870967742,0.7509677419354839
DWHPO,62,77,336,260,0.1051939513477975,0.46022353714661407
DWHPO,63,32,183,152,0.042735042735042736,0.24983563445101903
DWHPO,59,0,744,745,0.0,1.0190664036817882
DWHPO,11,0,744,745,0.0,1.0190664036817882
DWHPO,9,252,358,107,0.34516765285996054,0.4898093359631821
DWHPO,20,212,363,152,0.2892833662064431,0.4963839579224194
DWHPO,18,658,744,87,0.900723208415516,1.0190664036817882
DWHPO,17,377,512,136,0.5161078238001314,0.7001972386587771
DWHPO,156,646,744,99,0.8842866535174226,1.0190664036817882
DWHPO,15,94,212,119,0.1282051282051282,0.2892833662064431
H603E,26,0,694,695,0.0,0.893906588308073
H603E,27,0,192,193,0.0,0.24744819053510672
H603E,32,0,682,683,0.0,0.8784410763996289
H603E,51,0,792,793,0.0,1.0207237859573153
H603E,59,0,792,793,0.0,1.0207237859573153
H603E,116,497,696,200,0.6402721930095886,0.8969996906897619
H603E,115,0,180,181,0.0,0.23198267862666255
H603E,115,212,572,361,0.2721930095886174,0.7361583668419426
H603E,52,77,363,287,0.09897927621404269,0.4670584596350139
H603E,156,636,792,157,0.819672131147541,1.0207237859573153
H603E,14,0,792,793,0.0,1.0207237859573153
H603E,126,567,684,118,0.7299721620785649,0.8815341787813177
H603E,61,586,792,207,0.7547169811320754,1.0207237859573153
H603E,63,593,752,160,0.7639962882771419,0.9681410454686051
H603E,145,0,658,659,0.0,0.8475100525827405
H603E,67,651,792,142,0.8382307454376741,1.0207237859573153
H603E,11,0,792,793,0.0,1.0207237859573153
CBXVQ,61,180,341,162,0.22169671888856046,0.4197457877623411
CBXVQ,63,10,245,236,0.011823825007389892,0.3015075376884422
CBXVQ,113,178,531,354,0.218740762636713,0.6532663316582915
CBXVQ,139,452,840,389,0.5557197753473249,1.0345846881466154
CBXVQ,114,96,521,426,0.11823825007389892,0.6414425066509015
PN4MI,145,87,332,246,0.1180327868852459,0.45245901639344266
PN4MI,65,118,315,198,0.16065573770491803,0.42950819672131146
PN4MI,149,375,718,344,0.5114754098360655,0.9803278688524589
PN4MI,10,0,257,258,0.0,0.3508196721311475
PN4MI,14,0,768,769,0.0,1.0491803278688525
PN4MI,115,0,768,769,0.0,1.0491803278688525
PN4MI,118,0,768,769,0.0,1.0491803278688525
PN4MI,61,0,768,769,0.0,1.0491803278688525
PN4MI,152,8,166,159,0.009836065573770491,0.22622950819672133
PN4MI,32,96,327,232,0.13114754098360656,0.4459016393442623
PN4MI,156,425,610,186,0.580327868852459,0.8327868852459016
VJ2QS,61,269,504,236,0.47157894736842104,0.8842105263157894
VJ2QS,59,248,512,265,0.43368421052631584,0.8968421052631579
VJ2QS,11,250,514,265,0.4378947368421053,0.9010526315789473
VJ2QS,63,274,380,107,0.48000000000000004,0.6652631578947369
VJ2QS,23,274,380,107,0.48000000000000004,0.6652631578947369
VJ2QS,24,284,492,209,0.4968421052631579,0.8631578947368421
VJ2QS,110,39,140,102,0.06736842105263158,0.24421052631578946
VJ2QS,154,0,348,349,0.0,0.6105263157894737
VJ2QS,109,39,262,224,0.06736842105263158,0.45894736842105266
VJ2QS,64,240,521,282,0.42105263157894735,0.9136842105263158
FI1LR,130,106,761,656,0.13858267716535433,0.9984251968503937
FI1LR,62,10,754,745,0.012598425196850395,0.9889763779527558
AY08E,94,248,552,305,0.47729379054680265,1.065801668211307
AY08E,96,260,552,293,0.5004633920296572,1.065801668211307
AY08E,152,260,552,293,0.5004633920296572,1.065801668211307
AY08E,0,0,552,553,0.0,1.065801668211307
7XNAI,152,185,308,124,0.6575576430401366,1.0930828351836037
7XNAI,151,132,291,160,0.46968403074295473,1.0333048676345002
7XNAI,123,135,312,178,0.47822374039282656,1.1101622544833474
7XNAI,9,24,195,172,0.08539709649871904,0.6917164816396242
7XNAI,62,24,195,172,0.08539709649871904,0.6917164816396242
7XNAI,14,207,312,106,0.7344150298889837,1.1101622544833474
7XNAI,52,180,312,133,0.6404782237403928,1.1101622544833474
7XNAI,11,185,312,128,0.6575576430401366,1.1101622544833474
IST7I,61,399,684,286,0.41068777832756065,0.7050964868876793
IST7I,132,0,984,985,0.0,1.0143493320138546
IST7I,41,0,101,102,0.0,0.10390895596239486
IST7I,156,442,788,347,0.4552201880257298,0.8114794656110835
IST7I,70,840,984,145,0.8659079663532904,1.0143493320138546
IST7I,40,0,120,121,0.0,0.12370113805047006
IST7I,44,531,713,183,0.5467590301830777,0.7347847600197921
IST7I,123,0,984,985,0.0,1.0143493320138546
OI3BC,97,0,130,131,0.0,0.18175698418041064
OI3BC,33,0,142,143,0.0,0.1985863345674857
OI3BC,112,274,476,203,0.38370918882531135,0.6664422753281724
OI3BC,1,12,197,186,0.01682935038707506,0.2760013463480309
OI3BC,34,63,260,198,0.08751262201279031,0.3635139683608213
OI3BC,6,276,591,316,0.38707505890272637,0.8280040390440929
OI3BC,3,60,224,165,0.0841467519353753,0.3130259171995961
OI3BC,82,260,581,322,0.3635139683608213,0.8145405587344328
F4BJJ,27,252,720,469,0.3615702479338843,1.0330578512396695
F4BJJ,117,68,308,241,0.09641873278236915,0.44077134986225897
F4BJJ,20,36,300,265,0.05165289256198347,0.43044077134986225
F4BJJ,22,185,303,119,0.26515151515151514,0.43388429752066116
F4BJJ,26,176,720,545,0.2513774104683196,1.0330578512396695
F4BJJ,29,339,720,382,0.4855371900826446,1.0330578512396695
F4BJJ,32,238,720,483,0.34090909090909094,1.0330578512396695
F4BJJ,150,0,108,109,0.0,0.15495867768595042
F4BJJ,9,15,288,274,0.02066115702479339,0.4132231404958678
F4BJJ,30,135,332,198,0.1928374655647383,0.47520661157024796
F4BJJ,23,116,288,173,0.1652892561983471,0.4132231404958678
83654,11,248,744,497,0.345289976533691,1.039222259470332
83654,151,120,363,244,0.16761649346295676,0.5062018102581294
83654,41,425,656,232,0.5933623868588669,0.9151860543077439
83654,9,147,308,162,0.20449212202480724,0.42909822326516933
83654,59,197,358,162,0.27489104927924907,0.4994971505196112
83654,67,0,243,244,0.0,0.3385853167951727
83654,118,0,238,239,0.0,0.3318806570566544
83654,68,0,315,316,0.0,0.43915521287294673
83654,40,322,744,423,0.44921220248072413,1.039222259470332
83654,119,0,303,304,0.0,0.42239356352665103
0G0YF,147,101,720,620,0.14295439074200136,1.0211027910142956
0G0YF,118,370,521,152,0.5241660993873384,0.7385976855003403
0R5GS,40,39,768,730,0.051069262687519955,1.0213852537503991
0R5GS,43,24,173,150,0.03191828917969997,0.2298116820938398
0R5GS,96,284,711,428,0.3766358123204597,0.9447813597191191
0R5GS,150,262,768,507,0.3479093520587297,1.0213852537503991
PVB4S,24,401,610,210,0.5105472332619994,0.7765209416080708
PVB4S,23,132,442,311,0.16814429837970038,0.562519107306634
PVB4S,22,444,596,153,0.5655762763680832,0.7581779272393764
PVB4S,127,562,728,167,0.715377560379089,0.9263222256190767
PVB4S,20,137,449,313,0.1742586365025986,0.5716906144909814
N2OCX,149,46,267,222,0.10410958904109588,0.6082191780821917
N2OCX,153,161,324,164,0.36712328767123287,0.7397260273972602
N2OCX,98,20,423,404,0.043835616438356165,0.9643835616438357
Q5GVZ,107,82,360,279,0.11639849366655254,0.5135227661759671
Q5GVZ,88,89,608,520,0.1266689489900719,0.8661417322834646
Q5GVZ,34,264,394,131,0.3765833618623759,0.561451557685724
R7107,52,0,336,337,0.0,1.12
R7107,8,5,188,184,0.016,0.624
R7107,123,0,336,337,0.0,1.12
R7107,20,77,336,260,0.256,1.12
R7107,6,84,264,181,0.28,0.88
UMOE4,44,120,257,138,0.43936731107205623,0.9402460456942002
UMOE4,84,0,260,261,0.0,0.9490333919156415
UMOE4,83,156,267,112,0.5711775043936731,0.9753954305799648
UMOE4,150,149,281,133,0.5448154657293497,1.0281195079086114
UMOE4,154,0,288,289,0.0,1.054481546572935
QLWQ4,0,63,341,279,0.05662020905923345,0.3092334494773519
QLWQ4,2,514,864,351,0.4660278745644599,0.7839721254355401
QLWQ4,4,58,1042,985,0.05226480836236933,0.9451219512195121
QLWQ4,1,514,1042,529,0.4660278745644599,0.9451219512195121
QLWQ4,1,68,346,279,0.06097560975609755,0.313588850174216
QLWQ4,3,509,706,198,0.4616724738675958,0.6402439024390243
QLWQ4,2,63,236,174,0.05662020905923345,0.21341463414634146
QLWQ4,73,75,214,140,0.06750871080139373,0.19381533101045295
QLWQ4,154,0,1128,1129,0.0,1.023519163763066
QLWQ4,71,101,341,241,0.09146341463414634,0.3092334494773519
QLWQ4,9,233,358,126,0.2112369337979094,0.3244773519163763
QLWQ4,12,224,358,135,0.20252613240418119,0.3244773519163763
S9P0W,105,651,783,133,0.7084967320261438,0.8522875816993465
S9P0W,33,0,329,330,0.0,0.3581699346405229
S9P0W,34,173,324,152,0.18823529411764706,0.35294117647058826
S9P0W,108,298,526,229,0.3241830065359477,0.5725490196078431
S9P0W,37,0,291,292,0.0,0.31633986928104574
U1DTW,98,0,816,817,0.0,1.0394374808926934
U1DTW,102,0,591,592,0.0,0.7520635891164782
U1DTW,92,524,816,293,0.6664628553959034,1.0394374808926934
U1DTW,127,500,603,104,0.6358911647814124,0.7673494344237236
R6CIX,123,353,483,131,0.4838709677419355,0.6616194865042792
R6CIX,7,0,274,275,0.0,0.3752468729427255
R6CIX,151,353,483,131,0.4838709677419355,0.6616194865042792
2PREF,147,46,233,188,0.07612179487179487,0.3886217948717948
2PREF,113,197,363,167,0.32852564102564097,0.6049679487179487
2PREF,9,334,471,138,0.5568910256410257,0.7852564102564102
2PREF,119,0,144,145,0.0,0.24038461538461536
2PREF,112,243,365,123,0.40464743589743585,0.6089743589743589
2PREF,62,238,473,236,0.39663461538461536,0.7892628205128205
2PREF,63,209,346,138,0.3485576923076923,0.5769230769230769
2PREF,61,240,459,220,0.4006410256410256,0.765224358974359
2PREF,130,351,468,118,0.5849358974358974,0.78125
2PREF,118,0,132,133,0.0,0.2203525641025641
57J92,65,226,912,687,0.2566903331512835,1.0376843255051884
57J92,98,0,912,913,0.0,1.0376843255051884
57J92,152,238,850,613,0.27034407427635176,0.9666848716548334
57J92,127,0,912,913,0.0,1.0376843255051884
57J92,67,711,833,123,0.8083014746040416,0.947569634079738
57J92,102,27,912,886,0.030038230475150196,1.0376843255051884
57J92,156,716,850,135,0.8137629710540689,0.9666848716548334
57J92,132,0,912,913,0.0,1.0376843255051884
R2DA8,119,540,737,198,0.4873294346978557,0.664933939787741
R2DA8,153,168,416,249,0.15161360190599957,0.37470218756768464
R2DA8,11,0,471,472,0.0,0.4245180853367988
R2DA8,143,675,814,140,0.6086203162226554,0.7342430149447693
R2DA8,52,0,425,426,0.0,0.38336582196231317
R2DA8,154,384,514,131,0.34654537578514183,0.4635044401126272
R2DA8,59,0,480,481,0.0,0.43318171973142733
R2DA8,120,552,665,114,0.4981589776911414,0.5999566818280269
R2DA8,126,785,1064,280,0.7082521117608838,0.9594975092051115
R2DA8,64,790,1035,246,0.7125839289581979,0.9335066060212259
VCU4P,70,27,514,488,0.04086181277860327,0.7949479940564635
VCU4P,71,396,586,191,0.612927191679049,0.9063893016344724
